,Ticker_Symbol,Years,Period_Ending, Total _Revenue ,Revenue,COGS ," Sales, General and Admin. ",R&D,,, Other_Operating_expense,GICS_Sector,GICS_Sub_Industry,,,Column1,,,,,
422,CVX,Year 3,12/31/2014," $200,494,000,000 ",200494000000.00," $144,956,000,000 "," $17,034,000,000 ", $-   , -   ,    ," $16,793,000,000 ",Energy,Integrated Oil & Gas,,,,,,    ,,    
423,CVX,Year 4,12/31/2015," $129,925,000,000 ",129925000000.00," $92,785,000,000 "," $16,473,000,000 ", $-   , -   ,    ," $21,037,000,000 ",Energy,Integrated Oil & Gas,,,,,,    ,,    
424,CXO,Year 1,12/31/2012," $1,819,814,000 ",1819814000.00," $343,743,000 "," $133,796,000 ", $-   , -   ,    ," $579,315,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
425,CXO,Year 2,12/31/2013," $2,319,919,000 ",2319919000.00," $455,436,000 "," $169,815,000 ", $-   , -   ,    ," $778,655,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
426,CXO,Year 3,12/31/2014," $2,660,147,000 ",2660147000.00," $538,374,000 "," $204,161,000 ", $-   , -   ,    ," $986,812,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
427,CXO,Year 4,12/31/2015," $1,803,573,000 ",1803573000.00," $541,359,000 "," $230,734,000 ", $-   , -   ,    ," $1,230,853,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
428,D,Year 1,12/31/2012," $12,835,000,000 ",12835000000.00," $8,300,000,000 "," $550,000,000 ", $-   , -   ,    ," $1,127,000,000 ",Utilities,Electric Utilities,,,,,,    ,,    
429,D,Year 2,12/31/2013," $13,120,000,000 ",13120000000.00," $8,033,000,000 "," $563,000,000 ", $-   , -   ,    ," $1,208,000,000 ",Utilities,Electric Utilities,,,,,,    ,,    
430,D,Year 3,12/31/2014," $12,436,000,000 ",12436000000.00," $7,881,000,000 "," $542,000,000 ", $-   , -   ,    ," $1,292,000,000 ",Utilities,Electric Utilities,,,,,,    ,,    
431,D,Year 4,12/31/2015," $11,683,000,000 ",11683000000.00," $6,201,000,000 "," $551,000,000 ", $-   , -   ,    ," $1,395,000,000 ",Utilities,Electric Utilities,,,,,,    ,,    
432,DAL,Year 1,12/31/2013," $37,773,000,000 ",37773000000.00," $20,964,000,000 "," $11,349,000,000 ", $-   , -   ,    ," $1,658,000,000 ",Industrials,Airlines,,,,,,    ,,    
433,DAL,Year 2,12/31/2014," $40,362,000,000 ",40362000000.00," $22,967,000,000 "," $12,702,000,000 ", $-   , -   ,    ," $1,771,000,000 ",Industrials,Airlines,,,,,,    ,,    
434,DAL,Year 3,12/31/2015," $40,704,000,000 ",40704000000.00," $17,096,000,000 "," $13,936,000,000 ", $-   , -   ,    ," $1,835,000,000 ",Industrials,Airlines,,,,,,    ,,    
435,DAL,Year 4,12/31/2016," $39,639,000,000 ",39639000000.00," $15,940,000,000 "," $14,845,000,000 ", $-   , -   ,    ," $1,902,000,000 ",Industrials,Airlines,,,,,,    ,,    
436,DD,Year 1,12/31/2013," $28,998,000,000 ",28998000000.00," $17,642,000,000 "," $6,564,000,000 "," $2,037,000,000 "," 2,037,000,000 "," 2,037,000,000 ", $-   ,Materials,Diversified Chemicals,,,,,," 2,037,000,000 ",," 2,037,000,000 "
437,DD,Year 2,12/31/2014," $28,406,000,000 ",28406000000.00," $17,023,000,000 "," $5,536,000,000 "," $1,958,000,000 "," 1,958,000,000 "," 1,958,000,000 ", $-   ,Materials,Diversified Chemicals,,,,,," 1,958,000,000 ",," 1,958,000,000 "
438,DD,Year 3,12/31/2015," $25,130,000,000 ",25130000000.00," $15,112,000,000 "," $5,074,000,000 "," $1,898,000,000 "," 1,898,000,000 "," 1,898,000,000 ", $-   ,Materials,Diversified Chemicals,,,,,," 1,898,000,000 ",," 1,898,000,000 "
439,DD,Year 4,12/31/2016," $24,594,000,000 ",24594000000.00," $14,469,000,000 "," $5,005,000,000 "," $1,641,000,000 "," 1,641,000,000 "," 1,641,000,000 ", $-   ,Materials,Diversified Chemicals,,,,,," 1,641,000,000 ",," 1,641,000,000 "
440,DE,Year 1,10/31/2013," $37,795,400,000 ",37795400000.00," $25,667,300,000 "," $4,426,100,000 "," $1,477,300,000 "," 1,477,300,000 "," 1,477,300,000 ", $-   ,Industrials,Construction & Farm Machinery & Heavy Trucks,,,,,," 1,477,300,000 ",," 1,477,300,000 "
441,DE,Year 2,10/31/2014," $36,066,900,000 ",36066900000.00," $24,775,800,000 "," $4,377,700,000 "," $1,452,000,000 "," 1,452,000,000 "," 1,452,000,000 ", $-   ,Industrials,Construction & Farm Machinery & Heavy Trucks,,,,,," 1,452,000,000 ",," 1,452,000,000 "
442,DE,Year 3,10/31/2015," $28,862,800,000 ",28862800000.00," $20,143,200,000 "," $3,834,400,000 "," $1,425,100,000 "," 1,425,100,000 "," 1,425,100,000 ", $-   ,Industrials,Construction & Farm Machinery & Heavy Trucks,,,,,," 1,425,100,000 ",," 1,425,100,000 "
443,DE,Year 4,10/31/2016," $26,644,000,000 ",26644000000.00," $18,248,900,000 "," $4,018,300,000 "," $1,389,100,000 "," 1,389,100,000 "," 1,389,100,000 ", $-   ,Industrials,Construction & Farm Machinery & Heavy Trucks,,,,,," 1,389,100,000 ",," 1,389,100,000 "
444,DFS,Year 1,11/30/2012," $8,984,000,000 ",8984000000.00," $845,000,000 "," $3,052,000,000 ", $-   , -   ,    ," $848,000,000 ",Financials,Consumer Finance,,,,,,    ,,    
445,DFS,Year 2,12/31/2013," $9,370,000,000 ",9370000000.00," $698,000,000 "," $3,194,000,000 ", $-   , -   ,    ," $1,086,000,000 ",Financials,Consumer Finance,,,,,,    ,,    
446,DFS,Year 3,12/31/2014," $9,611,000,000 ",9611000000.00," $614,000,000 "," $3,340,000,000 ", $-   , -   ,    ," $1,443,000,000 ",Financials,Consumer Finance,,,,,,    ,,    
447,DFS,Year 4,12/31/2015," $10,002,000,000 ",10002000000.00," $623,000,000 "," $3,615,000,000 ", $-   , -   ,    ," $1,512,000,000 ",Financials,Consumer Finance,,,,,,    ,,    
448,DG,Year 1,02-01-2013," $16,022,128,000 ",16022128000.00," $10,936,727,000 "," $3,430,125,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,General Merchandise Stores,,,,,,    ,,    
449,DG,Year 2,1/31/2014," $17,504,167,000 ",17504167000.00," $12,068,425,000 "," $3,699,557,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,General Merchandise Stores,,,,,,    ,,    
450,DG,Year 3,1/30/2015," $18,909,588,000 ",18909588000.00," $13,107,081,000 "," $4,033,414,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,General Merchandise Stores,,,,,,    ,,    
451,DG,Year 4,1/29/2016," $20,368,562,000 ",20368562000.00," $14,062,471,000 "," $4,365,797,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,General Merchandise Stores,,,,,,    ,,    
452,DGX,Year 1,12/31/2012," $7,383,000,000 ",7383000000.00," $4,365,000,000 "," $1,742,000,000 ", $-   , -   ,    ," $75,000,000 ",Health Care,Health Care Facilities,,,,,,    ,,    
453,DGX,Year 2,12/31/2013," $7,146,000,000 ",7146000000.00," $4,326,000,000 "," $1,740,000,000 ", $-   , -   ,    ," $79,000,000 ",Health Care,Health Care Facilities,,,,,,    ,,    
454,DGX,Year 3,12/31/2014," $7,435,000,000 ",7435000000.00," $4,637,000,000 "," $1,721,000,000 ", $-   , -   ,    ," $94,000,000 ",Health Care,Health Care Facilities,,,,,,    ,,    
455,DGX,Year 4,12/31/2015," $7,493,000,000 ",7493000000.00," $4,657,000,000 "," $1,356,000,000 ", $-   , -   ,    ," $81,000,000 ",Health Care,Health Care Facilities,,,,,,    ,,    
456,DHI,Year 1,9/30/2013," $6,259,300,000 ",6259300000.00," $4,853,500,000 "," $649,900,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Homebuilding,,,,,,    ,,    
457,DHI,Year 2,9/30/2014," $8,024,900,000 ",8024900000.00," $6,268,600,000 "," $826,900,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Homebuilding,,,,,,    ,,    
458,DHI,Year 3,9/30/2015," $10,824,000,000 ",10824000000.00," $8,535,700,000 "," $1,003,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Homebuilding,,,,,,    ,,    
459,DHI,Year 4,9/30/2016," $12,157,400,000 ",12157400000.00," $9,502,600,000 "," $1,100,300,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Homebuilding,,,,,,    ,,    
460,DHR,Year 1,12/31/2012," $18,260,400,000 ",18260400000.00," $8,846,100,000 "," $5,181,200,000 "," $1,137,900,000 "," 1,137,900,000 "," 1,137,900,000 ", $-   ,Industrials,Industrial Conglomerates,,,,,," 1,137,900,000 ",," 1,137,900,000 "
461,DHR,Year 2,12/31/2013," $18,283,100,000 ",18283100000.00," $8,941,100,000 "," $5,117,100,000 "," $1,104,400,000 "," 1,104,400,000 "," 1,104,400,000 ", $-   ,Industrials,Industrial Conglomerates,,,,,," 1,104,400,000 ",," 1,104,400,000 "
462,DHR,Year 3,12/31/2014," $19,154,000,000 ",19154000000.00," $9,261,400,000 "," $5,389,000,000 "," $1,157,000,000 "," 1,157,000,000 "," 1,157,000,000 ", $-   ,Industrials,Industrial Conglomerates,,,,,," 1,157,000,000 ",," 1,157,000,000 "
463,DHR,Year 4,12/31/2015," $20,563,100,000 ",20563100000.00," $9,800,600,000 "," $6,054,300,000 "," $1,239,100,000 "," 1,239,100,000 "," 1,239,100,000 ", $-   ,Industrials,Industrial Conglomerates,,,,,," 1,239,100,000 ",," 1,239,100,000 "
464,DIS,Year 1,9/28/2013," $45,041,000,000 ",45041000000.00," $25,034,000,000 "," $8,365,000,000 ", $-   , -   ,    ," $2,192,000,000 ",Consumer Discretionary,Broadcasting & Cable TV,,,,,,    ,,    
465,DIS,Year 2,9/27/2014," $48,813,000,000 ",48813000000.00," $26,420,000,000 "," $8,565,000,000 ", $-   , -   ,    ," $2,288,000,000 ",Consumer Discretionary,Broadcasting & Cable TV,,,,,,    ,,    
466,DIS,Year 3,10-03-2015," $52,465,000,000 ",52465000000.00," $28,364,000,000 "," $8,523,000,000 ", $-   , -   ,    ," $2,354,000,000 ",Consumer Discretionary,Broadcasting & Cable TV,,,,,,    ,,    
467,DIS,Year 4,10-01-2016," $55,632,000,000 ",55632000000.00," $29,993,000,000 "," $8,754,000,000 ", $-   , -   ,    ," $2,527,000,000 ",Consumer Discretionary,Broadcasting & Cable TV,,,,,,    ,,    
468,DISCA,Year 1,12/31/2013," $5,535,000,000 ",5535000000.00," $1,689,000,000 "," $1,598,000,000 ", $-   , -   ,    ," $276,000,000 ",Consumer Discretionary,Cable & Satellite,,,,,,    ,,    
469,DISCA,Year 2,12/31/2014," $6,265,000,000 ",6265000000.00," $2,124,000,000 "," $1,692,000,000 ", $-   , -   ,    ," $329,000,000 ",Consumer Discretionary,Cable & Satellite,,,,,,    ,,    
470,DISCA,Year 3,12/31/2015," $6,394,000,000 ",6394000000.00," $2,343,000,000 "," $1,669,000,000 ", $-   , -   ,    ," $330,000,000 ",Consumer Discretionary,Cable & Satellite,,,,,,    ,,    
471,DISCA,Year 4,12/31/2016," $6,497,000,000 ",6497000000.00," $2,432,000,000 "," $1,690,000,000 ", $-   , -   ,    ," $322,000,000 ",Consumer Discretionary,Cable & Satellite,,,,,,    ,,    
472,DISCK,Year 1,12/31/2013," $5,535,000,000 ",5535000000.00," $1,689,000,000 "," $1,598,000,000 ", $-   , -   ,    ," $276,000,000 ",Consumer Discretionary,Cable & Satellite,,,,,,    ,,    
473,DISCK,Year 2,12/31/2014," $6,265,000,000 ",6265000000.00," $2,124,000,000 "," $1,692,000,000 ", $-   , -   ,    ," $329,000,000 ",Consumer Discretionary,Cable & Satellite,,,,,,    ,,    
474,DISCK,Year 3,12/31/2015," $6,394,000,000 ",6394000000.00," $2,343,000,000 "," $1,669,000,000 ", $-   , -   ,    ," $330,000,000 ",Consumer Discretionary,Cable & Satellite,,,,,,    ,,
475,DISCK,Year 4,12/31/2016," $6,497,000,000 ",6497000000.00," $2,432,000,000 "," $1,690,000,000 ", $-   , -   ,    ," $322,000,000 ",Consumer Discretionary,Cable & Satellite,,,,,,    ,,
476,DLPH,Year 1,12/31/2013," $15,051,000,000 ",15051000000.00," $12,274,000,000 "," $916,000,000 ", $-   , -   ,    ," $97,000,000 ",Consumer Discretionary,Auto Parts & Equipment,,,,,,    ,,
477,DLPH,Year 2,12/31/2014," $15,499,000,000 ",15499000000.00," $12,471,000,000 "," $1,036,000,000 ", $-   , -   ,    ," $94,000,000 ",Consumer Discretionary,Auto Parts & Equipment,,,,,,    ,,
478,DLPH,Year 3,12/31/2015," $15,165,000,000 ",15165000000.00," $12,155,000,000 "," $1,017,000,000 ", $-   , -   ,    ," $93,000,000 ",Consumer Discretionary,Auto Parts & Equipment,,,,,,    ,,
479,DLPH,Year 4,12/31/2016," $16,661,000,000 ",16661000000.00," $13,107,000,000 "," $1,145,000,000 ", $-   , -   ,    ," $134,000,000 ",Consumer Discretionary,Auto Parts & Equipment,,,,,,    ,,
480,DLR,Year 1,12/31/2012," $1,279,067,000 ",1279067000.00," $461,898,000 "," $68,538,000 ", $-   , -   ,    ," $382,553,000 ",Real Estate,Specialized REITs,,,,,,    ,,
481,DLR,Year 2,12/31/2013," $1,482,259,000 ",1482259000.00," $555,660,000 "," $69,323,000 ", $-   , -   ,    ," $475,464,000 ",Real Estate,Specialized REITs,,,,,,    ,,
482,DLR,Year 3,12/31/2014," $1,616,438,000 ",1616438000.00," $603,321,000 "," $89,468,000 ", $-   , -   ,    ," $538,513,000 ",Real Estate,Specialized REITs,,,,,,    ,,
483,DLR,Year 4,12/31/2015," $1,763,336,000 ",1763336000.00," $651,282,000 "," $139,616,000 ", $-   , -   ,    ," $570,527,000 ",Real Estate,Specialized REITs,,,,,,    ,,
484,DLTR,Year 1,02-02-2013," $7,394,500,000 ",7394500000.00," $4,741,800,000 "," $1,732,600,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,General Merchandise Stores,,,,,,    ,,
485,DLTR,Year 2,02-01-2014," $7,840,300,000 ",7840300000.00," $5,050,500,000 "," $1,819,500,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,General Merchandise Stores,,,,,,    ,,
486,DLTR,Year 3,1/31/2015," $8,602,200,000 ",8602200000.00," $5,568,200,000 "," $1,993,800,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,General Merchandise Stores,,,,,,    ,,
487,DLTR,Year 4,1/30/2016," $15,498,400,000 ",15498400000.00," $10,841,700,000 "," $3,607,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,General Merchandise Stores,,,,,,    ,,
488,DNB,Year 1,12/31/2012," $1,663,000,000 ",1663000000.00, $-   ," $1,123,200,000 ", $-   , -   ,    ," $78,300,000 ",Industrials,Research & Consulting Services,,,,,,    ,,
489,DNB,Year 2,12/31/2013," $1,558,400,000 ",1558400000.00, $-   ," $1,058,000,000 ", $-   , -   ,    ," $60,400,000 ",Industrials,Research & Consulting Services,,,,,,    ,,
490,DNB,Year 3,12/31/2014," $1,584,500,000 ",1584500000.00, $-   ," $1,105,700,000 ", $-   , -   ,    ," $52,500,000 ",Industrials,Research & Consulting Services,,,,,,    ,,
491,DNB,Year 4,12/31/2015," $1,637,100,000 ",1637100000.00, $-   ," $1,209,100,000 ", $-   , -   ,    ," $58,700,000 ",Industrials,Research & Consulting Services,,,,,,    ,,
492,DOV,Year 1,12/31/2013," $7,155,096,000 ",7155096000.00," $4,376,505,000 "," $1,616,921,000 ", $-   , -   ,    , $-   ,Industrials,Industrial Machinery,,,,,,    ,,
493,DOV,Year 2,12/31/2014," $7,752,728,000 ",7752728000.00," $4,778,479,000 "," $1,758,765,000 ", $-   , -   ,    , $-   ,Industrials,Industrial Machinery,,,,,,    ,,
494,DOV,Year 3,12/31/2015," $6,956,311,000 ",6956311000.00," $4,388,167,000 "," $1,647,382,000 ", $-   , -   ,    , $-   ,Industrials,Industrial Machinery,,,,,,    ,,
495,DOV,Year 4,12/31/2016," $6,794,342,000 ",6794342000.00," $4,322,373,000 "," $1,757,523,000 ", $-   , -   ,    , $-   ,Industrials,Industrial Machinery,,,,,,    ,,
496,DPS,Year 1,12/31/2013," $5,997,000,000 ",5997000000.00," $2,499,000,000 "," $2,337,000,000 ", $-   , -   ,    ," $115,000,000 ",Consumer Staples,Soft Drinks,,,,,,    ,,
497,DPS,Year 2,12/31/2014," $6,121,000,000 ",6121000000.00," $2,491,000,000 "," $2,335,000,000 ", $-   , -   ,    ," $115,000,000 ",Consumer Staples,Soft Drinks,,,,,,    ,,
498,DPS,Year 3,12/31/2015," $6,282,000,000 ",6282000000.00," $2,559,000,000 "," $2,320,000,000 ", $-   , -   ,    ," $105,000,000 ",Consumer Staples,Soft Drinks,,,,,,    ,,
499,DPS,Year 4,12/31/2016," $6,440,000,000 ",6440000000.00," $2,582,000,000 "," $2,326,000,000 ", $-   , -   ,    ," $99,000,000 ",Consumer Staples,Soft Drinks,,,,,,    ,,
500,DRI,Year 1,5/26/2013," $5,921,000,000 ",5921000000.00," $4,616,600,000 "," $625,200,000 ", $-   , -   ,    ," $278,300,000 ",Consumer Discretionary,Restaurants,,,,,,    ,,
501,DRI,Year 2,5/25/2014," $6,285,600,000 ",6285600000.00," $4,990,500,000 "," $665,400,000 ", $-   , -   ,    ," $304,400,000 ",Consumer Discretionary,Restaurants,,,,,,    ,,
502,DRI,Year 3,5/31/2015," $6,764,000,000 ",6764000000.00," $5,341,500,000 "," $673,500,000 ", $-   , -   ,    ," $319,300,000 ",Consumer Discretionary,Restaurants,,,,,,    ,,
503,DRI,Year 4,5/29/2016," $6,933,500,000 ",6933500000.00," $5,392,400,000 "," $622,900,000 ", $-   , -   ,    ," $290,200,000 ",Consumer Discretionary,Restaurants,,,,,,    ,,
504,DUK,Year 1,12/31/2012," $17,912,000,000 ",17912000000.00," $11,235,000,000 "," $965,000,000 ", $-   , -   ,    ," $2,145,000,000 ",Utilities,Electric Utilities,,,,,,    ,,
505,DUK,Year 2,12/31/2013," $22,756,000,000 ",22756000000.00," $13,545,000,000 "," $1,274,000,000 ", $-   , -   ,    ," $2,668,000,000 ",Utilities,Electric Utilities,,,,,,    ,,
506,DUK,Year 3,12/31/2014," $23,925,000,000 ",23925000000.00," $14,323,000,000 "," $1,213,000,000 ", $-   , -   ,    ," $3,066,000,000 ",Utilities,Electric Utilities,,,,,,    ,,
507,DUK,Year 4,12/31/2015," $23,459,000,000 ",23459000000.00," $13,728,000,000 "," $1,135,000,000 ", $-   , -   ,    ," $3,144,000,000 ",Utilities,Electric Utilities,,,,,,    ,,
508,DVA,Year 1,12/31/2012," $8,186,280,000 ",8186280000.00," $5,583,549,000 "," $889,879,000 ", $-   , -   ,    ," $341,969,000 ",Health Care,Health Care Facilities,,,,,,    ,,
509,DVA,Year 2,12/31/2013," $11,764,050,000 ",11764050000.00," $8,198,377,000 "," $1,516,508,000 ", $-   , -   ,    ," $528,737,000 ",Health Care,Health Care Facilities,,,,,,    ,,
510,DVA,Year 3,12/31/2014," $12,795,106,000 ",12795106000.00," $9,119,305,000 "," $1,278,506,000 ", $-   , -   ,    ," $590,935,000 ",Health Care,Health Care Facilities,,,,,,    ,,
511,DVA,Year 4,12/31/2015," $13,781,837,000 ",13781837000.00," $9,824,834,000 "," $1,947,135,000 ", $-   , -   ,    ," $638,024,000 ",Health Care,Health Care Facilities,,,,,,    ,,
512,DVN,Year 1,12/31/2013," $10,397,000,000 ",10397000000.00," $2,268,000,000 "," $2,743,000,000 ", $-   , -   ,    ," $2,780,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
513,DVN,Year 2,12/31/2014," $20,638,000,000 ",20638000000.00," $2,332,000,000 "," $8,290,000,000 ", $-   , -   ,    ," $3,319,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
514,DVN,Year 3,12/31/2015," $13,145,000,000 ",13145000000.00," $2,104,000,000 "," $7,741,000,000 ", $-   , -   ,    ," $3,129,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
515,DVN,Year 4,12/31/2016," $12,197,000,000 ",12197000000.00," $1,582,000,000 "," $6,476,000,000 ", $-   , -   ,    ," $1,792,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
516,EA,Year 1,3/31/2013," $3,797,000,000 ",3797000000.00," $1,388,000,000 "," $1,078,000,000 "," $1,153,000,000 "," 1,153,000,000 "," 1,153,000,000 "," $30,000,000 ",Information Technology,Home Entertainment Software,,,,,," 1,153,000,000 ",,
517,EA,Year 2,3/31/2014," $3,575,000,000 ",3575000000.00," $1,347,000,000 "," $1,055,000,000 "," $1,125,000,000 "," 1,125,000,000 "," 1,125,000,000 "," $16,000,000 ",Information Technology,Home Entertainment Software,,,,,," 1,125,000,000 ",,
518,EA,Year 3,3/31/2015," $4,515,000,000 ",4515000000.00," $1,429,000,000 "," $1,030,000,000 "," $1,094,000,000 "," 1,094,000,000 "," 1,094,000,000 "," $14,000,000 ",Information Technology,Home Entertainment Software,,,,,," 1,094,000,000 ",,
519,EA,Year 4,3/31/2016," $4,396,000,000 ",4396000000.00," $1,354,000,000 "," $1,028,000,000 "," $1,109,000,000 "," 1,109,000,000 "," 1,109,000,000 "," $7,000,000 ",Information Technology,Home Entertainment Software,,,,,," 1,109,000,000 ",,
520,EBAY,Year 1,12/31/2013," $8,257,000,000 ",8257000000.00," $1,492,000,000 "," $3,260,000,000 "," $915,000,000 "," 915,000,000 "," 915,000,000 "," $136,000,000 ",Information Technology,Internet Software & Services,,,,,," 915,000,000 ",,
521,EBAY,Year 2,12/31/2014," $8,790,000,000 ",8790000000.00," $1,663,000,000 "," $3,593,000,000 "," $983,000,000 "," 983,000,000 "," 983,000,000 "," $75,000,000 ",Information Technology,Internet Software & Services,,,,,," 983,000,000 ",,
522,EBAY,Year 3,12/31/2015," $8,592,000,000 ",8592000000.00," $1,771,000,000 "," $3,660,000,000 "," $923,000,000 "," 923,000,000 "," 923,000,000 "," $41,000,000 ",Information Technology,Internet Software & Services,,,,,," 923,000,000 ",,
523,EBAY,Year 4,12/31/2016," $8,979,000,000 ",8979000000.00," $2,007,000,000 "," $3,499,000,000 "," $1,114,000,000 "," 1,114,000,000 "," 1,114,000,000 "," $34,000,000 ",Information Technology,Internet Software & Services,,,,,," 1,114,000,000 ",,
524,ECL,Year 1,12/31/2012," $11,838,700,000 ",11838700000.00," $6,385,400,000 "," $4,018,300,000 ", $-   , -   ,    , $-   ,Materials,Specialty Chemicals,,,,,,    ,,
525,ECL,Year 2,12/31/2013," $13,253,400,000 ",13253400000.00," $7,161,200,000 "," $4,360,300,000 ", $-   , -   ,    , $-   ,Materials,Specialty Chemicals,,,,,,    ,,
526,ECL,Year 3,12/31/2014," $14,280,500,000 ",14280500000.00," $7,679,100,000 "," $4,577,600,000 ", $-   , -   ,    , $-   ,Materials,Specialty Chemicals,,,,,,    ,,
527,ECL,Year 4,12/31/2015," $13,545,100,000 ",13545100000.00," $7,223,500,000 "," $4,345,500,000 ", $-   , -   ,    , $-   ,Materials,Specialty Chemicals,,,,,,    ,,
